continent,education_of_employee,has_job_experience,requires_job_training,no_of_employees,yr_of_estab,region_of_employment,prevailing_wage,unit_of_wage,full_time_position,case_status
3,0,0,0,0.0028974353664925263,0.9361363549230277,2,0.0009393135801889895,0,1,1
5,0,1,0,0.0057216884378711004,0.9629629629629637,1,0.08624941042503192,3,1,1
1,3,1,0,0.0037967430388892117,0.43055555555555713,4,0.34758582794544346,3,1,0
1,0,0,0,0.010616264875144287,0.9212962962962976,3,0.10140641770420702,3,1,0
3,0,0,0,0.004338185834461339,0.9120370370370381,4,0.006281554543334689,3,1,1
1,3,0,0,0.0015080676637407716,0.37037037037037024,1,0.1294672002018189,3,0,1
1,0,0,0,0.008906167165237922,0.8360259413527112,4,0.42968178428159354,3,0,1
1,1,1,1,0.006543817836055772,0.9027777777777786,3,0.23771810735375143,3,1,0
1,0,0,0,0.002704321716528364,0.2351309838559581,3,0.0014589013196911887,0,1,1
1,3,0,0,0.00332173494216029,0.8287037037037042,1,0.4506023759890205,3,1,0
1,0,0,0,0.0027769704116460026,0.9305555555555554,3,0.08595486905784301,3,1,0
3,3,1,0,0.0017890800406219804,0.964878525339681,4,0.41102953193913055,3,0,1
1,3,1,0,0.006590322125246016,0.9074074074074083,2,0.36940381838322034,3,1,0
1,2,0,0,0.007948911716589575,0.6805555555555554,2,0.1701589891788637,3,1,1
1,0,1,0,0.0009134771090940798,0.8009259259259274,3,0.000547454095838353,0,1,0
1,3,1,0,0.00011293898803344986,0.9305555555555554,2,0.18097832502816116,3,1,1
1,2,1,0,0.0026604560693198834,0.8379319503522336,3,0.3510329404973066,3,0,1
3,3,1,0,0.0006460774462501765,0.9305555555555554,3,0.0007917736850472662,0,1,0
1,3,0,0,0.00025909532548850267,0.9212962962962976,3,0.0003901319766278023,0,1,0
1,3,0,1,0.0032669263156146454,0.9861111111111125,3,0.3116353341990487,3,1,0
2,0,0,0,0.005711723233044619,0.8564814814814827,4,0.21666162633456928,3,1,0
1,3,1,0,0.007681512053745672,0.9074074074074083,2,0.18271261667755254,3,1,0
1,3,1,0,0.004379707521238343,0.9259259259259274,1,0.47311069971411657,3,1,0
1,2,1,0,0.004690618157402688,0.9214090725501545,4,0.30259150128765705,3,1,1
1,3,1,1,0.0019780931580564527,0.5555555555555571,3,0.2282882724404566,3,1,0
1,0,1,0,0.0037950821714181314,0.9444444444444446,3,0.20307679077549368,3,1,0
3,2,1,0,0.004508584526128316,0.9808511481961548,3,0.300994759799348,3,1,1
1,0,1,0,0.0038366038581951352,0.9444444444444446,4,0.3980542788381388,3,0,1
1,0,0,1,0.0031971698818292794,0.8611111111111125,4,0.23794848995472004,3,1,1
1,1,0,0,0.0006826165306139397,0.7407407407407423,1,0.30412440402564134,3,1,0
1,3,0,0,0.0014349894950132453,0.9166666666666679,1,0.2531137990273758,3,1,1
1,3,1,0,0.007022147667726854,0.851851851851853,3,0.1818577512417037,3,1,0
1,3,1,0,0.007796111909250202,0.9305555555555554,4,0.26593217541929093,3,1,0
2,3,1,1,0.0022803710377930393,0.9120370370370381,4,0.6871684346897561,3,1,0
1,2,1,0,0.0019415540736926896,0.8703703703703702,2,0.0022644350960840634,0,1,1
1,0,1,0,0.0007291208198041836,0.9675925925925934,2,0.0009083167681304189,0,1,1
1,3,0,1,0.003439554800217373,0.884207891922537,2,0.5313825298774391,3,1,1
2,0,0,1,0.004505933449040434,0.9444444444444446,3,0.278791277590545,3,1,0
1,3,1,0,0.04123435670450676,0.4120370370370381,3,0.35268040364809833,3,0,0
2,1,1,0,0.00041853860271219654,0.976851851851853,4,0.06537262407530266,3,1,0
2,3,1,0,0.003160630797465516,0.9351851851851851,3,0.15471962693877886,3,1,0
1,3,0,0,0.003391491375945656,0.9722222222222232,1,0.27959492252699436,3,1,1
1,0,1,0,0.01041529991114359,0.9675925925925934,4,0.29438019742337185,2,1,0
0,1,1,0,0.005108828341042527,0.9490740740740744,3,0.2710251847458173,3,1,0
1,2,1,0,0.0022906148373863233,0.9734797084136816,1,0.26447440784961046,3,1,1
1,0,1,0,0.00686602612544532,0.9490740740740744,4,0.18565480361461703,3,1,1
0,3,1,0,0.0032685871830857257,0.9583333333333339,4,0.5083933220068738,3,1,0
5,3,0,0,0.003073574593355944,0.9426039065383061,2,0.08093487970577015,3,1,1
2,0,1,0,0.008854084488328254,0.8333333333333339,3,0.2580139247974481,3,1,1
2,0,1,0,0.00457735075029688,0.9490740740740744,3,0.08958303475658964,3,1,0
1,0,0,0,0.0019963627002383346,0.9305555555555554,3,0.14330757436248567,3,1,1
1,0,0,1,0.0031855438095317185,0.8194444444444446,3,0.17310192797646987,3,1,0
1,0,1,0,0.0062598094985010675,0.8240740740740744,2,0.00032963853054805605,0,1,1
1,0,1,0,0.00308921349620907,0.018518518518519045,2,0.1665591748880416,3,1,0
2,1,1,0,0.002962987568406979,0.8240740740740744,2,0.09914823589490286,3,1,1
3,1,0,0,0.003516056436276667,0.9861111111111125,2,0.258593922550281,3,1,0
1,3,0,1,0.02529667245202169,0.9259259259259274,4,0.3239040378799771,3,1,0
1,2,1,0,0.0010446856393094112,0.9722222222222232,3,0.14357896469049647,3,1,0
3,0,1,0,0.008082309162985702,0.9434201952786729,4,0.31417428066336694,3,1,1
3,3,1,0,0.0023489008898742586,0.8573447392242384,4,0.3604000342886525,3,1,1
1,0,1,0,0.00490448757724914,0.9301530347136852,2,0.262537447824774,3,1,1
1,0,1,0,0.005298167232745663,0.8194444444444446,2,0.3604221236802677,3,1,0
1,2,1,0,0.008717893355699682,0.9120370370370381,3,0.24830502431311322,3,1,0
5,0,1,0,0.0071915561497770284,0.7777777777777786,1,0.23454080735981045,3,1,0
3,0,0,0,0.0712111298374968,0.9120923807056164,2,0.4307629306047532,3,0,1
0,3,1,0,0.0014565807721372871,0.9629629629629637,3,0.06339895882596547,3,1,0
1,0,1,0,0.008462119765153339,0.5138888888888893,2,0.28511354757513624,3,0,0
1,1,0,0,0.0027328738783141157,0.9059279052224467,3,0.002078214794208094,0,1,1
3,3,0,0,0.002781953014059243,0.8379629629629637,4,0.0016195987697911205,0,1,1
1,3,1,0,0.0034429782675491406,0.9212962962962976,3,0.1557924692766592,3,1,0
3,0,1,0,0.0023335187968676037,0.9120370370370381,3,0.3955679700094909,3,1,0
1,0,0,1,0.00750493621536846,0.9223268686876923,4,0.2224340473704426,3,1,1
2,3,0,0,0.0033167523397470496,0.9583333333333339,4,0.07059144473246415,3,1,1
2,0,1,0,0.0026258314717777093,0.9907407407407423,2,0.14926083745874277,3,1,0
2,3,0,0,0.0029779353756467,0.875,3,0.41424966818036896,3,1,0
1,2,1,0,0.002880097596608462,0.9129230990437052,3,0.27432106865397116,3,1,1
1,3,1,0,0.0027266597092487008,0.8324907484993055,1,0.1568472900930453,3,0,1
1,2,1,0,0.001511389398682932,0.4629629629629637,2,0.8335282392380069,3,1,0
1,0,1,0,0.0005862862172912912,0.9629629629629637,3,0.43181566796249293,3,1,1
1,0,1,0,0.0011709115671115022,0.9490740740740744,1,0.45489155241396223,3,1,0
1,0,1,0,0.00028989638160282734,0.9631146949028494,4,0.4759860666659578,3,1,1
1,0,1,0,0.006190053064715702,0.8981481481481488,3,0.1021798315813778,3,1,0
2,1,1,1,0.0008752771572592364,0.9351851851851851,3,0.17169886222319508,3,1,0
2,2,1,0,0.003844908195550536,0.9722222222222232,3,0.0700792397384694,3,1,1
1,0,1,0,0.0019050149893289263,0.9675925925925934,2,0.18778736205842156,3,1,1
3,3,1,0,0.004138881737931722,0.9490740740740744,1,0.30466502308260573,3,1,0
3,3,0,0,0.0027835061142791177,0.9490740740740744,4,0.5042996282848873,3,0,1
1,0,0,0,0.005590479907655769,0.7777777777777786,2,0.3075018555612724,3,1,1
2,2,1,0,0.003604082412243915,0.9166666666666679,3,0.009018577535098164,3,1,1
1,0,1,1,0.002652405351314992,0.9305555555555554,3,0.06925122198946175,3,1,0
1,2,1,0,0.0072015213546035095,0.8796296296296298,4,0.0007671605903908839,0,1,1
5,0,0,1,0.00549248872686204,0.9259259259259274,4,0.4802680987953385,3,1,1
1,2,0,0,0.0026529489505149823,0.6921442902086689,2,0.0010960816480066451,0,0,1
2,1,1,0,0.003834942990724055,0.9722222222222232,4,0.5254691713708912,3,1,0
5,2,0,0,0.0032818741228543666,0.9351851851851851,3,0.0003282287920324742,0,1,1
1,2,0,0,0.0032021524842425196,0.9120370370370381,1,0.29630511704759244,3,1,0
1,0,1,0,8.968684343832784e-05,0.9120370370370381,2,0.39060403007594663,3,1,0
1,3,0,1,0.002680640098323354,0.9074074074074083,2,0.11869375917308432,3,1,0
1,3,0,0,0.007106086333497805,0.9229715499083148,3,0.16940730656695768,3,0,1
1,0,0,0,0.004776569019042044,0.9175948275024789,4,0.22327062525880287,3,1,1
1,0,1,0,0.005736636245110821,0.893518518518519,2,0.15841624327433762,3,1,1
2,3,1,0,0.0035310042435163884,0.8287037037037042,3,0.22480386874277677,3,0,0
5,2,0,0,0.0025835239157590917,0.8210418185670572,1,0.002260231329475326,0,1,1
1,2,0,0,0.001530426675059001,0.8196092270230226,2,0.12804209326858518,3,1,1
1,3,1,0,0.005997392438070404,0.9629629629629637,2,0.31013126851301315,3,0,0
1,0,1,0,0.002167432049759589,0.8194444444444446,4,0.3321516347465824,3,1,0
2,0,1,0,0.006459113595030684,0.8287037037037042,4,0.35910198187923176,3,1,0
3,0,0,0,0.0063909955741376185,0.8046485535448065,2,0.4068979385161276,3,0,1
1,3,1,0,0.006284722510567269,0.851851851851853,4,0.4142328766282723,3,0,0
1,0,1,0,0.007233077836554033,0.5694444444444446,3,0.4093647989137876,3,1,1
1,3,1,0,0.003695430123153323,0.9537037037037042,2,0.2494931832615682,3,1,0
3,1,1,0,0.0036588910387895597,0.893518518518519,4,0.032347369076262816,3,1,0
3,0,1,0,0.005540653883523364,0.9537037037037042,4,0.4910493403771926,3,1,0
1,3,1,0,0.0002325214459512203,0.9629629629629637,4,0.899692186195307,3,1,0
5,3,1,0,0.002619188001893389,0.875,4,0.001969007786556922,3,1,0
1,2,1,0,0.00282965381040422,0.9581145800901574,4,0.19039249136988334,3,1,1
1,3,0,0,0.0003471213014557504,0.3379629629629637,0,0.12304815950001359,3,1,0
3,2,1,0,0.0014864763866167298,0.9722222222222232,2,0.03366506733053847,3,1,0
1,0,1,0,0.0023385013992808443,0.9722222222222232,4,0.1735048938992683,3,1,1
1,1,0,1,0.003251978508374924,0.8796296296296298,3,0.34568769335301897,3,1,1
1,0,1,0,0.004467733497205591,0.9166666666666679,1,0.200903224604647,3,0,1
1,2,1,0,0.0002026258314717777,0.9490740740740744,2,0.3309591212724904,3,1,1
3,3,0,1,0.05105672692847474,0.8981481481481488,4,0.0004337398880431346,3,1,0
1,2,1,0,0.0025770579983064976,0.9813531459985717,1,0.3658473810034146,3,1,1
3,1,1,0,0.006062734811107232,0.8773215410890078,4,0.18721441013215914,3,1,1
5,0,1,1,0.012763766515250916,0.9675925925925934,4,0.1502414515701815,3,1,1
1,3,1,0,0.007369268969182604,0.17592592592592737,2,0.27260268214475347,3,0,0
2,3,0,1,0.0029646484358780588,0.5925925925925934,1,0.4151614870522473,3,1,0
1,0,0,0,0.003127413448043913,0.8888888888888893,4,0.11532573722174641,3,1,1
1,2,1,0,0.009246049211503168,0.9351851851851851,1,0.13631245184816848,3,1,1
1,0,0,0,0.001901693254386766,0.9537037037037042,3,0.253114801508098,3,1,0
2,3,1,0,0.0064325397154934025,0.9398148148148149,3,0.2671006293560503,3,0,0
1,3,0,1,0.003574186797764472,0.5648148148148149,3,0.255420475841616,3,1,0
2,1,0,0,0.0004916167714397229,0.9259259259259274,4,0.14504747363841683,3,1,0
1,1,1,0,0.007299512535397238,0.9490740740740744,1,0.0018810247526985552,0,1,0
1,0,1,0,0.0004276489882889308,0.9783310952845872,3,0.12537143047840776,3,1,1
1,3,1,0,0.0017422499771630722,0.9120370370370381,1,0.21308809583518212,3,1,0
3,3,1,0,0.00758749989380302,0.9436151169338094,4,0.18130522361773993,3,1,1
3,3,1,0,0.0028998746045059334,0.18055555555555713,3,0.305144522143039,3,1,0
1,3,1,0,0.0016093805794766605,0.9351851851851851,1,0.24260169219190755,3,1,0
2,3,0,0,0.003104161303448791,0.75,2,0.3586314424902531,3,1,0
1,2,0,0,0.003172256869763077,0.8981481481481488,4,0.4749557028282649,3,1,1
0,0,0,0,9.134771090940798e-05,0.768518518518519,2,0.0025832399427774856,0,1,1
1,3,1,0,0.1811707454803644,0.9120370370370381,4,0.39334390387226387,3,1,1
1,0,0,0,0.001160351333673764,0.17884924782857692,2,0.3360498606111946,3,0,1
1,0,1,0,0.00686602612544532,0.9675925925925934,2,0.36087399186579555,3,1,1
1,3,0,1,0.0019664670857588917,0.9259259259259274,2,0.39135244459010776,3,0,1
2,0,1,0,0.003718682267748445,0.9814814814814827,3,0.0791881868380952,3,1,0
1,3,0,0,0.0022753884353797988,0.976851851851853,4,0.33708051918237253,3,0,1
2,3,0,0,0.002367082076213629,0.9509691809958458,2,0.10491767042461264,3,1,1
3,0,1,0,0.002129232097924746,0.976851851851853,4,0.1674308632035097,3,0,0
1,0,1,0,0.009330753452528255,0.9444444444444446,4,0.24207134856234563,3,1,0
1,3,0,0,0.005887775184979115,0.9074074074074083,1,0.15296891966756157,3,1,0
5,3,1,0,0.0008719554223170762,0.9120370370370381,2,0.40324377693417623,3,1,1
1,3,0,0,0.001905457500094695,0.8834479232482397,3,0.4974138868179349,3,0,1
1,3,1,0,0.0025942749898271865,0.9675925925925934,1,0.17697219276962575,3,1,0
1,0,1,0,0.0047550152395900375,0.4676109241062647,1,0.06911615517944066,3,1,1
1,0,0,1,0.004926132919223711,0.9583333333333339,2,0.2158031582336251,3,1,1
1,3,0,0,0.004886272099917787,0.7546296296296298,4,0.0655604639006233,3,1,0
3,1,1,0,0.00030892134962090697,0.5972222222222232,4,0.0891210164537496,3,1,1
5,0,0,0,0.000778946843936588,0.9074074074074083,1,0.06874167983488533,3,1,0
5,0,0,0,0.004899834002662453,0.9094736441161362,2,0.1701478884977785,3,1,1
1,3,1,0,0.0037900995690048913,0.9861111111111125,3,0.33150541061103966,3,1,0
3,0,0,0,0.003942576237044414,0.9134546303929698,2,0.12319326854249042,3,1,1
1,0,1,0,0.0014266851576578447,0.8888888888888893,4,0.001880789483004066,3,1,1
1,0,1,0,0.0030510135443742267,0.9120370370370381,3,0.0012062158191882134,0,1,1
1,0,0,1,0.00732276467999236,0.9861111111111125,4,0.05080896007357467,3,1,0
1,0,1,0,0.0001843562892898961,0.9861111111111125,2,0.05923631426467791,3,1,0
2,3,0,0,0.005741618847524062,0.518518518518519,4,0.16763590183872043,3,1,1
2,1,1,0,0.007620059957315706,0.9120370370370381,4,0.10510171828381791,3,1,0
1,0,0,0,0.5624212125993406,0.851851851851853,2,0.22802274035916614,3,1,1
1,2,1,0,0.004238328638401215,0.5591886705936682,2,0.2464196450054206,3,1,1
1,2,1,0,0.006941030897897411,0.92141429044362,1,0.36851952609966937,3,1,1
1,2,0,0,0.006061268314209187,0.961715267382686,2,0.3874922006667813,3,0,1
1,0,0,0,0.002096580681442379,0.9240826412336917,2,0.14356535442911111,3,1,1
1,0,1,0,0.0021242494955115055,0.875,3,0.0363135587435234,3,1,0
1,0,1,0,0.0046338687987229656,0.8610556083643058,4,0.18540857138930544,3,1,1
1,0,1,0,0.0039312733040467035,0.976851851851853,4,0.3525414974130297,3,0,0
1,0,0,0,0.0013071026997400741,0.4722222222222232,2,0.08088165872557984,3,1,0
4,3,1,0,0.0053878540761839915,0.9074074074074083,1,0.21584263091206138,3,1,0
1,3,0,1,0.00014615633745505277,0.7824074074074083,3,0.3095204444779728,3,1,0
1,0,0,0,0.0105315606341192,0.7314814814814827,1,0.4683280208261535,3,1,0
1,2,0,0,0.0024863186042069774,0.49537037037037024,1,0.427064128631963,3,1,0
3,0,1,0,0.0002723822652571438,0.875,2,0.18948578369447203,3,1,1
1,0,0,0,0.00366553450867388,0.976851851851853,2,0.6735392393587234,3,1,0
1,0,1,0,0.000755694699341466,0.9027777777777786,1,0.140924051135385,1,1,0
3,0,0,0,0.0018850845796759648,0.9722222222222232,3,0.13215322198684087,3,1,0
1,3,0,0,0.001315407037095475,0.4629629629629637,1,0.45981210372874914,3,1,0
1,0,0,0,0.0032802132553832867,0.5138888888888893,2,0.08405504277919976,2,1,1
1,3,1,0,0.03941072422126076,0.893518518518519,4,0.24037690552166135,3,1,0
1,2,1,0,0.0060422358597895685,0.9398148148148149,4,0.0006010915136039862,3,1,1
1,3,1,0,0.006658417691560302,0.9120370370370381,2,0.05598981177338316,3,1,0
1,3,1,1,0.002071101736436941,0.6851851851851851,4,0.19902169359918373,3,1,0
1,3,1,0,0.0034694421284994573,0.8660224288369763,4,0.21464032612912032,3,1,1
1,0,1,0,0.0012772070852606315,0.9583333333333339,3,0.27821582232848446,3,1,0
1,3,0,1,0.0011941637117066242,0.9259259259259274,3,0.46969264770923674,3,1,0
0,0,0,0,0.0024829968692648167,0.9675925925925934,3,0.3077831453864148,3,1,0
1,3,0,0,0.0018020412061219575,0.976851851851853,1,0.3566612859234436,3,1,0
1,0,1,0,0.005799749209011867,0.3148148148148149,4,0.09718215190602726,3,1,0
1,3,0,0,0.003192187279416039,0.9537037037037042,3,0.17118220872099563,3,0,0
1,3,0,0,0.002243209161254087,0.9194827836802398,1,0.2483401830808812,3,1,1
1,0,0,0,0.000835416337953313,0.8657407407407423,4,0.3083494530118853,3,1,0
2,0,1,0,0.0003122430845630673,0.9305555555555554,2,0.12021953483225986,1,1,0
1,3,1,0,0.003398134845829977,0.9259259259259274,3,0.0024852242698165613,0,1,0
1,1,1,1,0.004877967762562387,0.9490740740740744,2,0.43626289173879257,3,1,0
1,0,1,0,0.004740115762462735,0.9398148148148149,2,0.32531330648272044,3,1,1
1,3,0,1,0.0032985211004192354,0.9242210058677734,3,0.31381990529175885,3,1,1
1,3,1,0,0.006704921980750546,0.25462962962962976,2,0.19163767121970132,3,1,0
1,0,0,0,0.005068068214827173,0.23484704863583944,4,0.40407965783149946,3,1,1
1,3,1,0,0.002233866748602795,0.893518518518519,2,0.3253888058121105,3,1,0
5,0,0,0,0.0020494127322901925,0.9820159823447648,2,0.0008469678661290141,0,1,1
1,3,0,0,0.0015127675691040412,0.9652910976336898,0,0.24207685962637893,3,1,1
1,1,1,0,0.006422574510666921,0.3101851851851851,2,0.3672233601574086,3,1,0
3,0,0,0,0.00263247494166203,0.8611111111111125,3,0.2211759223366881,3,1,1
1,2,1,0,0.0020930812276996886,0.41988858336546264,2,0.3119361783202485,3,1,1
5,0,0,0,0.0014441145725520366,0.9418683046869809,3,0.0008626423373443564,0,1,1
3,3,0,0,0.015529582641008566,0.9630627036270831,3,0.23369174155781566,3,1,1
1,0,0,0,0.0007521717846920305,0.9450684527079514,2,0.3277428027666903,3,1,1
1,3,0,0,0.006033931522434167,0.9212962962962976,1,0.43614500627136743,3,1,0
1,1,0,0,0.00043182554248083775,0.9583333333333339,1,0.028836430966967464,3,1,0
1,1,1,0,0.0012124332538885059,0.8379629629629637,4,0.20273751370607695,3,1,0
1,1,1,1,0.007395842848719887,0.8564814814814827,3,0.25435039032572165,3,1,0
1,3,0,0,0.005982444630830683,0.9722222222222232,3,0.41365463321670315,3,0,0
1,2,0,0,0.0023463755625259654,0.7375608837040617,3,0.0008232357260698161,0,1,1
1,3,1,0,0.6600054808626545,0.9490740740740744,2,0.300819068446963,3,0,0
1,2,1,0,0.0006925817354404204,0.8981481481481488,1,0.3238632807731155,3,1,1
1,3,1,0,0.0023501274715784053,0.8194444444444446,3,0.18110570273492463,2,1,1
1,0,0,0,0.0021207037866550196,0.9037177110006628,1,0.04954551770920375,3,1,1
1,2,1,0,0.003077587423911509,0.976851851851853,2,0.23262791750425613,3,1,1
1,0,0,0,0.0010812247236731743,0.8240740740740744,4,0.16009542981153105,3,1,1
3,0,1,0,0.0024597447246696947,0.7777777777777786,2,0.24491676478219607,3,0,1
3,0,0,0,0.0021109625557428646,0.9490740740740744,4,0.0017868507738302041,0,1,1
1,2,1,0,0.003364269555380046,0.9159481582457625,3,0.28436649452468943,3,1,1
2,1,0,0,0.010847125453624429,0.9722222222222232,4,0.06926296981042493,3,1,0
1,2,0,0,0.007528712246406298,0.9398148148148149,1,0.2803587188547366,3,1,0
1,0,1,0,0.003784116682390829,0.9522453503753141,1,0.15289033270080085,3,1,1
1,2,1,0,0.00411064699092336,0.4583333333333339,3,0.09872246353567457,3,1,1
2,1,1,0,0.0020162931098912963,0.17592592592592737,3,0.2107466767984135,3,1,0
1,2,1,0,0.005216784726662736,0.9537037037037042,3,0.34929540217952837,3,1,1
2,0,1,0,0.0011310507478055787,0.5277777777777786,4,0.0009155947781735296,0,1,1
1,2,0,0,0.004959404052534135,0.7320289515716254,3,0.32056978864066255,3,1,1
1,3,1,0,0.009058371187271113,0.9166666666666679,1,0.3413369270187076,3,1,0
1,3,1,0,0.008513606656756824,0.8194444444444446,0,0.5069911647517534,3,1,0
1,3,0,0,0.004803995938713158,0.8564814814814827,4,0.0016646931202674235,0,1,1
1,0,1,0,0.0026345854886753745,0.8311666838358247,1,0.422820540490701,3,1,1
1,0,0,0,0.0026258314717777093,0.976851851851853,4,0.19568196040072514,3,1,0
1,2,0,0,0.01913165034595912,0.8903247955901801,1,0.4692706453472548,3,1,1
3,0,1,0,0.0057200275704000205,0.5925925925925934,1,0.32733997790024355,3,1,0
1,2,0,0,0.0035525955206404305,0.29166666666666785,1,0.25723628170473056,3,1,1
1,0,0,1,0.004248498991023012,0.8564814814814827,2,0.13892081270474319,3,1,1
1,3,1,0,0.0008204685307135916,0.9861111111111125,2,0.07148531293391076,2,1,0
1,3,0,1,0.006606930799956817,0.6712962962962976,4,0.07077198524502633,3,1,0
1,2,1,0,0.0003537647713400709,0.5787037037037042,3,0.42308124139517334,3,1,0
1,3,0,0,0.004454047413463184,0.9332169124970338,3,0.3630676339588179,3,0,1
1,3,0,0,0.002507909881331019,0.6388888888888893,2,0.11180677926667351,3,1,1
3,2,0,0,0.11470282928773698,0.9490740740740744,2,0.3682261541548258,3,1,0
1,0,1,0,0.15151927851917057,0.9212962962962976,3,0.1578701105734012,3,1,1
2,3,1,1,0.022268911052242588,0.518518518518519,4,0.7814674730282005,3,1,0
3,2,0,0,0.000514868916034845,0.8425925925925934,4,0.0025263933335999368,0,1,1
1,3,1,0,0.00286167465267109,0.9583333333333339,2,0.2592511739737679,3,1,0
0,0,0,1,0.003948017753976593,0.9219088653212713,3,0.21173648079975815,3,1,1
2,2,1,0,0.006391018028716399,0.8888888888888893,2,0.3515528008007683,3,1,0
1,0,0,0,0.004490985641800713,0.37962962962962976,4,0.0026467806169774683,0,1,1
3,0,1,1,0.0026474227489017513,0.9722222222222232,3,0.28641492419015374,3,1,0
2,1,1,0,0.005269932485737301,0.9490740740740744,4,0.04631242677675218,3,1,0
1,3,0,0,0.0053738684782443065,0.25482987955983155,2,0.30194519195294767,3,0,1
1,0,1,0,0.0021657711822885093,0.5740740740740744,4,0.239815015076873,2,1,0
1,0,1,0,0.0038179875535706196,0.9810513342117256,3,0.3772742722119984,3,1,1
2,0,1,0,0.0005862862172912912,0.30555555555555713,2,0.0841837362419111,3,1,0
1,2,1,0,0.007427399330670409,0.9259259259259274,2,0.18158651755130573,3,1,1
1,3,1,0,0.003468439457076151,0.8544814873170902,2,0.20723812826444374,3,0,1
